EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
64792.040,66672.670,68895.450,110934.900,33294.200,72796.920,67192.840,241567.500,0.000
64377.180,66244.000,68450.700,110048.300,33083.000,72327.770,66759.670,240019.700,0.000
63965.940,65821.870,68009.050,109150.300,32872.530,71864.110,66327.780,238481.800,0.000
63553.780,65401.910,67570.480,108225.000,32664.300,71401.950,65899.750,236941.200,0.000
63140.710,64978.400,67132.700,107344.400,32458.050,70939.680,65474.670,235396.000,0.000
62729.140,64553.480,66696.880,106521.800,32253.630,70477.320,65053.260,233855.600,0.000
62319.890,64130.760,66260.270,105691.800,32046.690,70015.770,64629.670,232328.200,0.000
61910.800,63710.690,65822.040,104832.000,31837.060,69557.510,64203.900,230811.100,0.000
61500.270,63289.540,65384.650,103937.800,31628.690,69098.740,63780.180,229292.600,0.000
61091.440,62865.210,64949.210,103091.200,31421.500,68635.390,63354.980,227768.000,0.000
60686.340,62444.080,64519.040,102307.500,31217.340,68172.250,62931.950,226244.800,0.000
60283.830,62028.510,64088.530,101503.100,31012.310,67713.990,62506.980,224734.200,0.000
59886.820,61620.610,63660.020,100641.100,30809.350,67264.630,62083.910,223236.700,0.000
59492.540,61217.340,63238.770,99745.060,30613.240,66820.810,61672.360,221740.400,0.000
59090.310,60805.880,62814.310,98915.440,30414.240,66370.820,61261.490,220236.800,0.000
58681.690,60389.010,62386.050,98162.660,30211.760,65915.990,60848.700,218733.500,0.000
58279.160,59977.070,61957.900,97374.860,30009.540,65467.040,60432.790,217242.100,0.000
57885.500,59569.170,61531.770,96492.230,29807.950,65023.780,60014.190,215760.900,0.000
57491.550,59159.020,61108.650,95569.910,29607.320,64578.110,59600.090,214279.600,0.000
57094.460,58746.020,60685.720,94733.490,29406.220,64128.680,59189.540,212794.900,0.000
56699.580,58338.030,60266.690,93987.470,29208.840,63681.940,58785.200,211312.600,0.000
56308.800,57937.460,59847.180,93197.980,29011.270,63242.160,58378.070,209840.300,0.000
55922.000,57543.430,59427.950,92297.990,28813.020,62809.110,57967.530,208378.300,0.000
55537.850,57152.840,59017.090,91368.040,28621.830,62378.660,57566.260,206917.800,0.000
55148.810,56752.830,58605.060,90530.300,28429.240,61940.510,57164.600,205453.100,0.000
