EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
192363.100,198034.300,205300.000,414510.700,96943.630,216573.200,199734.100,713036.000,0.000
192340.100,198025.100,205288.200,415269.300,96943.550,216564.500,199746.900,713047.400,0.000
192309.500,198002.700,205150.100,414487.000,96853.960,216559.200,199586.900,713030.600,0.000
192313.800,198012.800,205105.300,412803.000,96834.290,216583.000,199531.800,713004.400,0.000
192343.400,198029.900,205192.000,412210.700,96892.580,216599.700,199625.800,713002.300,0.000
192381.400,198060.200,205319.100,413554.200,96971.700,216609.800,199762.100,713030.400,0.000
192391.700,198078.600,205337.900,414315.900,96997.190,216620.500,199793.000,713041.100,0.000
192380.000,198063.200,205214.600,413531.500,96918.690,216620.500,199638.500,713026.600,0.000
192387.200,198079.500,205165.200,411810.300,96892.230,216638.200,199571.000,712997.700,0.000
192410.800,198102.000,205245.000,411204.000,96945.780,216654.000,199666.200,712993.100,0.000
192419.300,198098.400,205343.800,412548.300,97005.770,216645.900,199793.800,713019.000,0.000
192398.300,198088.300,205335.600,413302.800,97009.980,216641.300,199814.500,713031.100,0.000
192361.500,198045.400,205191.400,412510.700,96914.930,216628.500,199647.400,713011.900,0.000
192366.800,198057.400,205142.600,410804.600,96889.540,216640.000,199578.400,712986.200,0.000
192410.200,198101.100,205244.500,410205.600,96961.520,216669.600,199682.600,712985.400,0.000
192450.000,198130.400,205376.200,411591.400,97047.080,216681.800,199823.400,713018.400,0.000
192452.200,198137.700,205387.100,412382.800,97063.170,216680.600,199841.000,713033.000,0.000
192435.800,198124.500,205262.700,411623.400,96979.750,216678.400,199678.600,713015.100,0.000
192434.000,198125.500,205203.400,409931.000,96943.010,216679.400,199602.300,712986.400,0.000
192455.800,198141.400,205279.100,409344.300,96992.900,216691.800,199696.200,712982.900,0.000
192477.900,198155.600,205393.200,410752.600,97066.390,216702.000,199837.200,713013.500,0.000
192463.300,198155.200,205391.500,411544.900,97077.740,216698.600,199857.200,713026.700,0.000
192438.300,198138.500,205263.200,410798.100,96995.660,216695.800,199701.100,713012.800,0.000
192428.100,198135.900,205200.200,409099.800,96956.870,216702.600,199625.900,712985.300,0.000
192456.000,198162.600,205289.300,408516.400,97015.340,216724.700,199724.400,712984.400,0.000
192490.400,198186.400,205418.000,409951.700,97095.450,216736.500,199868.600,713015.900,0.000
192483.300,198181.400,205421.300,410781.400,97105.020,216728.500,199886.200,713030.100,0.000
192455.500,198147.500,205280.900,410058.600,97007.910,216711.700,199714.300,713015.300,0.000
192463.600,198155.600,205225.700,408398.800,96977.430,216725.800,199641.900,712992.000,0.000
192500.200,198183.400,205314.500,407842.100,97037.060,216742.500,199738.100,712989.900,0.000
192519.200,198195.100,205430.300,409314.300,97107.160,216742.000,199875.800,713019.800,0.000
192499.000,198185.700,205422.600,410167.100,97108.680,216729.000,199887.700,713034.400,0.000
192479.800,198174.900,205298.900,409483.100,97029.640,216729.000,199735.300,713020.800,0.000
192480.600,198180.600,205244.800,407848.200,97001.130,216744.300,199666.500,713000.600,0.000
192514.000,198210.000,205335.000,407297.800,97062.810,216764.600,199763.800,712998.500,0.000
192540.500,198231.000,205460.000,408779.600,97139.790,216773.000,199905.500,713028.800,0.000
192530.700,198224.900,205457.700,409638.700,97144.980,216769.100,199921.400,713044.900,0.000
192508.400,198204.700,205325.900,408936.200,97058.790,216766.600,199762.800,713029.200,0.000
192501.500,198205.100,205261.000,407269.000,97021.770,216776.100,199687.200,713006.300,0.000
192525.700,198227.100,205340.200,406681.000,97072.200,216785.000,199774.400,713006.000,0.000
192551.000,198242.800,205460.100,408136.400,97143.550,216787.500,199910.400,713035.200,0.000
192551.300,198247.100,205471.500,408993.900,97159.820,216788.600,199936.300,713054.400,0.000
192523.800,198208.700,205335.500,408281.500,97068.180,216772.800,199773.600,713040.700,0.000
192526.600,198218.300,205276.900,406605.600,97031.970,216781.200,199694.300,713014.900,0.000
192554.700,198243.200,205360.200,406005.500,97084.980,216794.200,199784.600,713010.500,0.000
192575.100,198251.700,205476.100,407462.100,97156.420,216791.900,199921.300,713039.400,0.000
192571.600,198255.300,205481.200,408337.200,97170.010,216793.400,199946.700,713057.600,0.000
192540.400,198223.600,205341.500,407654.100,97077.120,216786.400,199784.700,713045.800,0.000
192535.700,198228.600,205278.300,406030.500,97042.700,216800.200,199712.600,713021.100,0.000
192554.300,198246.700,205356.900,405493.200,97095.710,216812.600,199805.100,713018.800,0.000
192573.800,198262.900,205480.800,407035.600,97173.590,216816.000,199950.700,713053.800,0.000
192566.700,198266.400,205488.600,408006.900,97187.360,216811.800,199970.500,713070.400,0.000
192542.700,198236.400,205357.800,407446.300,97100.720,216802.500,199811.700,713059.100,0.000
192539.200,198240.700,205296.800,405946.000,97063.880,216808.900,199737.000,713041.000,0.000
192560.000,198264.700,205378.300,405534.200,97117.800,216827.000,199833.600,713044.900,0.000
192579.000,198273.800,205492.400,407178.900,97186.550,216825.800,199973.300,713081.400,0.000
192568.100,198264.700,205489.300,408244.300,97187.630,216812.400,199987.000,713103.800,0.000
192534.900,198226.400,205348.700,407754.800,97091.960,216794.100,199819.600,713091.700,0.000
192529.300,198227.400,205284.300,406307.400,97049.580,216795.800,199734.500,713067.900,0.000
192555.500,198246.900,205365.900,405919.500,97101.800,216804.300,199821.400,713069.700,0.000
192589.700,198269.500,205494.300,407563.400,97184.590,216813.000,199968.100,713106.300,0.000
192572.900,198257.700,205491.500,408620.900,97188.160,216800.100,199982.800,713128.300,0.000
192548.800,198230.500,205361.500,408123.000,97103.940,216790.600,199827.400,713119.600,0.000
192537.100,198230.600,205292.900,406654.500,97060.580,216796.500,199745.100,713095.300,0.000
192557.500,198256.200,205371.100,406213.800,97108.590,216811.000,199832.100,713093.600,0.000
192584.200,198272.800,205495.300,407786.100,97188.160,216819.200,199976.200,713128.900,0.000
192574.700,198268.600,205497.100,408791.400,97196.480,216816.000,199995.000,713149.300,0.000
192551.900,198243.900,205365.500,408257.900,97108.590,216805.600,199833.200,713139.900,0.000
192560.400,198260.800,205313.700,406778.200,97079.710,216820.500,199757.600,713118.500,0.000
192579.500,198280.200,205389.100,406305.400,97127.270,216827.000,199842.400,713116.300,0.000
192602.800,198289.600,205511.100,407827.600,97207.380,216837.700,199991.900,713153.100,0.000
192591.300,198281.500,205513.800,408799.800,97218.290,216833.300,200017.500,713173.800,0.000
192559.000,198252.100,205376.400,408221.000,97126.470,216820.500,199853.100,713159.000,0.000
192554.500,198257.100,205312.500,406699.700,97088.470,216830.400,199775.800,713135.400,0.000
192577.200,198275.500,205386.300,406197.900,97133.890,216837.500,199860.000,713133.100,0.000
192603.400,198288.100,205502.000,407667.100,97200.590,216832.600,199990.800,713161.900,0.000
192607.800,198297.800,205516.400,408635.700,97219.190,216835.300,200019.200,713184.200,0.000
192578.900,198267.700,205382.900,408067.700,97127.990,216825.300,199858.600,713174.600,0.000
192572.700,198266.200,205317.400,406561.600,97085.250,216830.400,199776.900,713148.600,0.000
192592.800,198282.900,205393.500,406071.200,97134.250,216840.400,199864.500,713148.400,0.000
192615.500,198287.500,205507.700,407518.600,97206.220,216842.600,200004.800,713177.500,0.000
192600.800,198278.200,205507.000,408453.800,97210.340,216829.900,200020.300,713192.700,0.000
192563.200,198240.700,205364.400,407858.200,97112.520,216805.100,199844.800,713177.800,0.000
192574.100,198261.700,205317.400,406344.000,97089.100,216829.300,199776.500,713153.900,0.000
192594.800,198287.900,205400.400,405819.700,97142.660,216844.800,199865.400,713151.600,0.000
192619.400,198298.900,205517.300,407199.500,97217.040,216848.200,200004.800,713185.000,0.000
192613.100,198300.600,205523.000,408097.300,97226.520,216845.200,200028.100,713201.800,0.000
192586.300,198274.200,205392.200,407489.400,97138.540,216837.300,199869.500,713188.300,0.000
192575.900,198271.800,205324.800,405969.200,97093.930,216837.800,199781.200,713160.900,0.000
192607.500,198299.000,205407.000,405459.200,97150.340,216855.100,199874.100,713161.400,0.000
192628.300,198310.900,205518.300,406798.300,97219.190,216856.900,200006.100,713190.400,0.000
192620.900,198313.900,205526.300,407679.800,97229.110,216852.300,200027.500,713202.600,0.000
192595.300,198288.000,205399.700,407099.000,97146.320,216847.500,199875.900,713189.300,0.000
192595.800,198296.500,205346.200,405661.500,97115.300,216863.100,199806.600,713167.900,0.000
192620.500,198315.000,205423.400,405210.900,97164.290,216870.000,199891.900,713168.200,0.000
192641.300,198329.600,205532.100,406518.900,97232.950,216876.200,200024.900,713195.600,0.000
192625.100,198320.100,205533.200,407407.200,97239.300,216868.800,200046.900,713210.300,0.000
192602.200,198290.700,205405.100,406855.200,97153.120,216854.400,199887.300,713197.400,0.000
192606.900,198298.800,205358.100,405486.500,97122.980,216864.100,199815.300,713173.400,0.000
192630.600,198321.300,205433.700,405081.200,97170.910,216871.500,199894.100,713171.900,0.000
192654.900,198335.900,205537.100,406293.000,97237.520,216876.100,200014.400,713198.700,0.000
192660.600,198350.900,205561.300,407157.600,97263.450,216885.700,200054.600,713217.300,0.000
192630.900,198322.600,205434.800,406625.600,97179.400,216877.500,199905.000,713204.300,0.000
192620.200,198322.400,205379.300,405332.600,97142.830,216880.300,199833.000,713178.800,0.000
192642.600,198347.300,205453.800,404968.900,97194.240,216896.000,199916.600,713180.800,0.000
192674.100,198362.400,205556.400,406047.000,97262.190,216905.700,200033.600,713202.400,0.000
192664.800,198354.000,205565.500,406847.500,97273.270,216897.400,200059.400,713212.900,0.000
192638.300,198324.000,205440.200,406325.800,97188.430,216888.500,199910.600,713202.300,0.000
192640.300,198332.300,205395.100,405100.000,97160.090,216896.500,199850.900,713181.100,0.000
192667.600,198360.100,205469.700,404757.600,97211.770,216914.000,199933.700,713179.300,0.000
192694.000,198381.700,205562.900,405696.000,97271.400,216925.200,200041.500,713201.200,0.000
192695.900,198394.000,205587.500,406454.100,97297.510,216933.100,200084.000,713213.900,0.000
192677.500,198374.300,205473.500,405945.500,97224.550,216931.600,199943.700,713203.000,0.000
192657.900,198355.900,205414.000,404772.800,97179.220,216918.100,199867.700,713179.100,0.000
192673.900,198373.800,205477.200,404471.500,97218.830,216928.300,199938.200,713180.900,0.000
192694.000,198385.900,205557.700,405321.500,97269.970,216935.700,200033.300,713202.100,0.000
192708.100,198407.500,205595.600,406059.900,97304.480,216949.500,200082.400,713216.800,0.000
192685.900,198380.500,205479.000,405559.400,97224.910,216938.700,199938.200,713203.800,0.000
192673.000,198367.100,205427.700,404452.800,97184.320,216924.700,199868.900,713181.200,0.000
192696.100,198389.400,205495.700,404188.500,97231.340,216939.300,199944.300,713180.400,0.000
192724.200,198409.600,205576.200,404941.000,97283.910,216950.600,200035.400,713194.500,0.000
192717.200,198410.900,205598.500,405654.100,97302.780,216946.700,200077.900,713210.100,0.000
192682.000,198377.500,205478.100,405191.400,97222.130,216936.000,199938.600,713201.800,0.000
192684.700,198383.200,205444.800,404168.400,97202.200,216944.200,199892.200,713185.800,0.000
192689.200,198389.500,205491.800,403921.800,97230.800,216940.600,199949.200,713182.300,0.000
192713.400,198408.600,205567.600,404617.800,97281.860,216950.900,200034.400,713201.000,0.000
192703.600,198404.000,205587.600,405311.400,97298.760,216944.200,200074.300,713214.300,0.000
192684.900,198379.500,205473.800,404843.800,97221.240,216931.600,199929.200,713199.700,0.000
192689.600,198388.200,205446.000,403873.600,97206.580,216943.700,199891.200,713185.600,0.000
192704.500,198402.600,205502.000,403680.900,97245.830,216951.500,199955.900,713188.300,0.000
192723.500,198416.500,205566.200,404297.000,97284.630,216957.000,200028.700,713200.400,0.000
192714.100,198416.200,205590.400,404977.900,97304.030,216953.900,200074.500,713213.000,0.000
192678.400,198377.600,205466.600,404544.300,97215.970,216933.400,199927.300,713202.800,0.000
192691.600,198398.200,205450.800,403644.700,97210.340,216956.100,199901.900,713193.600,0.000
192712.800,198417.000,205512.500,403485.800,97255.750,216969.600,199973.800,713196.900,0.000
192731.300,198428.300,205574.500,404052.800,97298.130,216978.800,200046.200,713213.600,0.000
192741.700,198442.900,205618.800,404723.200,97337.650,216989.200,200111.300,713228.400,0.000
192701.700,198395.700,205489.300,404279.500,97243.330,216956.100,199955.800,713212.200,0.000
192689.800,198388.500,205449.800,403389.000,97214.000,216951.900,199909.900,713199.100,0.000
192690.700,198392.000,205488.500,403229.900,97235.190,216946.800,199958.500,713199.900,0.000
192705.600,198401.200,205539.800,403724.200,97265.680,216951.200,200016.200,713209.000,0.000
192708.600,198415.500,205578.800,404377.700,97298.400,216958.500,200074.800,713221.500,0.000
192681.300,198393.100,205468.800,403974.500,97223.480,216947.700,199940.000,713208.900,0.000
192667.500,198379.100,205431.600,403149.000,97197.020,216943.600,199898.000,713198.300,0.000
192676.900,198382.700,205477.600,403051.100,97227.050,216941.900,199949.400,713201.100,0.000
192697.400,198393.100,205530.500,403543.000,97256.730,216943.400,200001.800,713213.700,0.000
192711.500,198414.100,205578.200,404226.000,97296.160,216956.400,200070.400,713231.900,0.000
192698.700,198399.800,205480.200,403882.400,97233.130,216955.800,199948.800,713226.300,0.000
192697.800,198403.300,205456.400,403119.100,97218.470,216959.800,199915.200,713215.600,0.000
192706.000,198413.000,205504.700,403062.200,97250.030,216964.500,199971.000,713219.500,0.000
192713.200,198417.000,205544.600,403510.500,97267.110,216959.500,200008.300,713230.900,0.000
192714.300,198426.500,205583.600,404189.400,97299.920,216964.700,200071.200,713246.800,0.000
192686.900,198397.900,205475.800,403865.100,97230.360,216962.800,199951.900,713242.900,0.000
192681.300,198392.700,205445.700,403137.400,97210.340,216961.200,199920.500,713233.200,0.000
192690.700,198397.300,205489.000,403091.000,97237.960,216958.000,199968.500,713236.900,0.000
192705.800,198404.900,205532.600,403498.200,97261.380,216958.200,200010.900,713246.000,0.000
192709.000,198411.800,205572.700,404159.600,97291.430,216955.400,200071.400,713261.600,0.000
192695.500,198394.500,205475.800,403837.800,97228.390,216956.400,199958.500,713256.400,0.000
192698.000,198402.200,205458.900,403144.800,97220.170,216965.200,199939.500,713248.400,0.000
192702.600,198411.100,205502.200,403138.600,97249.670,216968.300,199995.500,713252.300,0.000
192711.400,198415.500,205539.300,403542.900,97269.610,216968.000,200036.400,713265.000,0.000
192698.600,198407.600,205565.300,404196.400,97290.710,216957.600,200091.800,713279.000,0.000
192669.000,198374.700,205450.900,403869.800,97212.480,216943.300,199964.400,713269.500,0.000
192679.500,198388.700,205439.500,403173.100,97207.830,216957.000,199948.100,713262.400,0.000
192695.400,198403.500,205491.600,403144.800,97242.070,216964.100,200007.400,713269.300,0.000
192709.900,198406.100,205527.500,403480.400,97258.520,216961.500,200037.700,713276.300,0.000
192708.300,198409.400,205564.500,404109.400,97289.280,216958.800,200099.400,713287.800,0.000
192683.500,198385.400,205463.100,403793.700,97224.370,216953.100,199982.100,713283.600,0.000
